ticker,empresa,cd_cvm,setor,preco_data,valor_mercado_brl,liquidez_63d_brl,pl,pvpa,roe_ltm,roe_med5,div_liq_ebitda,cagr_receita,cagr_lucro,conversao_caixa,status,criterios_reprovados,criterios_nao_avaliados,ultima_demonstracao,dt_receb_ultimo_doc,link_doc,fontes
"TASA3,TASA4",TAURUS ARMAS S.A.,6173,"Máquinas, Equipamentos, Veículos e Peças",2026-07-27,682986717.79,1503318.2857142857,prejuizo,0.58,-3.09,10.43,7.21,-14.52,-59.16,nao_aplicavel,REPROVADA,P/L positivo e baixo; ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR receita > 10%; CAGR lucro > 10%; Receita estável (sem queda >15%); Liquidez >= R$5M/dia,,2026-03-31,2026-05-15,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157579,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
"ECOM3,TRAD3",TC S.A.,26077,Comunicação e Informática,2026-07-27,45181619.99999999,45530.95238095238,0.52,0.44,81.29,-24.70,nao_aplicavel,-29.73,191.49,-0.41,REPROVADA,ROE mediano 5a > 12%; CAGR receita > 10%; Receita estável (sem queda >15%); Lucro positivo nos 5 anos; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos; Liquidez >= R$5M/dia,Dívida líq./EBITDA < 3,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157491,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
TECN3,TECHNOS S.A.,22519,Comércio (Atacado e Varejo),2026-07-27,586601008.7299999,488687.8095238095,7.98,1.34,16.78,15.30,0.20,11.07,26.31,0.68,REPROVADA,P/VPA < 1; P/L positivo e baixo; Liquidez >= R$5M/dia,,2026-03-31,2026-05-11,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157064,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
TCSA3,TECNISA S.A.,20435,"Construção Civil, Mat. Constr. e Decoração",2026-07-27,48588540.0,80547.01587301587,prejuizo,0.19,-41.56,-20.06,nao_aplicavel,10.03,serie_nao_comparavel,nao_aplicavel,REPROVADA,P/L positivo e baixo; ROE mediano 5a > 12%; Receita estável (sem queda >15%); Lucro positivo nos 5 anos; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos; Liquidez >= R$5M/dia,Dívida líq./EBITDA < 3; CAGR lucro > 10%,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157400,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
TGMA3,TEGMA GESTAO LOGISTICA S.A.,20800,Serviços Transporte e Logística,2026-07-27,2040114665.68,6178810.047619048,8.57,2.24,26.69,24.87,0.02,21.92,22.44,0.98,REPROVADA,P/VPA < 1; P/L positivo e baixo,,2026-03-31,2026-05-04,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156565,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
VIVT3,TELEFÔNICA BRASIL S.A,17671,Telecomunicações,2026-07-27,115393345370.72,170467350.66666666,18.11,1.66,9.22,7.63,0.43,7.86,-0.29,3.28,REPROVADA,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; CAGR receita > 10%; CAGR lucro > 10%,,2026-03-31,2026-05-11,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157013,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
LAND3,TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,26000,"Agricultura (Açúcar, Álcool e Cana)",2026-07-27,808138800.0,1011782.1904761905,245.49,1.21,0.50,2.86,44.28,-1.90,-40.56,9.61,REPROVADA,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR receita > 10%; CAGR lucro > 10%; Receita estável (sem queda >15%); Liquidez >= R$5M/dia,,2026-03-31,2026-05-11,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157105,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,TIGRE S.A. PARTICIPAÇÕES,26255,"Construção Civil, Mat. Constr. e Decoração",,,,indisponivel,indisponivel,12.79,11.35,0.88,-3.37,-25.15,3.37,REPROVADA,ROE mediano 5a > 12%; CAGR receita > 10%; CAGR lucro > 10%; Receita estável (sem queda >15%); Lucro positivo nos 5 anos,P/VPA < 1; P/L positivo e baixo; Liquidez >= R$5M/dia,2026-03-31,2026-05-13,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157288,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.,27090,Telecomunicações,,,,indisponivel,indisponivel,16.89,10.02,0.15,10.19,1.23,6.67,REPROVADA,ROE mediano 5a > 12%; CAGR lucro > 10%,P/VPA < 1; P/L positivo e baixo; Liquidez >= R$5M/dia,2026-03-31,2026-05-05,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156657,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
TOTS3,TOTVS S.A.,19992,Comunicação e Informática,2026-07-27,17035941379.34,226243869.0,18.40,3.43,18.39,15.77,2.23,15.36,24.72,1.42,REPROVADA,P/VPA < 1; P/L positivo e baixo,,2026-03-31,2026-05-06,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156731,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
TPIS3,TPI - TRIUNFO PARTICIP. E INVEST. S.A.,19330,Emp. Adm. Part. - Serviços Transporte e Logística,2026-07-27,366101880.0,482438.68253968254,prejuizo,0.73,-76.30,-0.09,nao_aplicavel,0.15,serie_nao_comparavel,nao_aplicavel,REPROVADA,P/L positivo e baixo; ROE mediano 5a > 12%; CAGR receita > 10%; Receita estável (sem queda >15%); Lucro positivo nos 5 anos; Liquidez >= R$5M/dia,Dívida líq./EBITDA < 3; CAGR lucro > 10%,2026-03-31,2026-05-15,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157659,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
"TAEE11,TAEE3,TAEE4",TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,20257,Emp. Adm. Part. - Energia Elétrica,2026-07-27,13788268690.0,69226010.53968254,8.79,1.73,20.15,21.79,3.67,7.43,-8.09,1.06,REPROVADA,P/VPA < 1; Dívida líq./EBITDA < 3; CAGR receita > 10%; CAGR lucro > 10%; Receita estável (sem queda >15%),,2026-03-31,2026-05-06,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156778,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
TRIS3,TRISUL S.A.,21130,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",2026-07-27,964425210.0,1708132.9682539683,5.05,0.65,13.04,10.86,2.00,15.52,14.02,0.81,REPROVADA,P/L positivo e baixo; ROE mediano 5a > 12%; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos; Liquidez >= R$5M/dia,,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157393,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
TUPY3,TUPY S.A.,6343,Metalurgia e Siderurgia,2026-07-27,2031755500.0,10848858.222222222,prejuizo,0.88,-30.74,9.15,28.90,8.16,serie_nao_comparavel,nao_aplicavel,REPROVADA,P/L positivo e baixo; ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR receita > 10%; Lucro positivo nos 5 anos,CAGR lucro > 10%,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157376,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
UGPA3,ULTRAPAR PARTICIPACOES S.A.,18465,Emp. Adm. Part. - Petróleo e Gás,2026-07-27,34925297028.15,223241484.33333334,11.66,2.12,18.65,16.51,1.84,6.73,30.33,2.19,REPROVADA,P/VPA < 1; CAGR receita > 10%,,2026-03-31,2026-05-06,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156748,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
UCAS3,UNICASA INDÚSTRIA DE MÓVEIS S.A.,22780,"Construção Civil, Mat. Constr. e Decoração",2026-07-27,75338454.96,271756.31746031746,prejuizo,0.44,-7.50,7.26,23.95,2.01,serie_nao_comparavel,nao_aplicavel,REPROVADA,P/L positivo e baixo; ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR receita > 10%; Lucro positivo nos 5 anos; FCF positivo em >=3 dos 5 anos; Liquidez >= R$5M/dia,CAGR lucro > 10%,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157445,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,23280,Serviços Transporte e Logística,,,,indisponivel,indisponivel,0.69,5.20,3.23,68.21,-53.12,3.83,REPROVADA,ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR lucro > 10%; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; Liquidez >= R$5M/dia,2026-03-31,2026-05-11,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157109,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
FIQE3,UNIFIQUE TELECOMUNICAÇÕES S.A.,26050,Emp. Adm. Part. - Telecomunicações,2026-07-27,2148530528.3999996,4153536.9365079366,9.64,1.84,19.50,14.53,0.52,26.84,26.92,2.64,REPROVADA,P/VPA < 1; Liquidez >= R$5M/dia,,2026-03-31,2026-05-13,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157289,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
"UNIP3,UNIP5,UNIP6",UNIPAR CARBOCLORO S.A.,11592,Petroquímicos e Borracha,2026-07-27,,10210762.873015873,indisponivel,indisponivel,20.38,27.27,2.57,-4.91,-29.56,3.34,REPROVADA,CAGR receita > 10%; CAGR lucro > 10%; Receita estável (sem queda >15%),P/VPA < 1; P/L positivo e baixo,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157392,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.,26867,Farmacêutico e Higiene,,,,indisponivel,indisponivel,12.77,19.16,2.35,7.27,-13.54,3.80,REPROVADA,CAGR receita > 10%; CAGR lucro > 10%,P/VPA < 1; P/L positivo e baixo; Liquidez >= R$5M/dia,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157401,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,URBA DESENVOLVIMENTO URBANO S.A.,25437,"Construção Civil, Mat. Constr. e Decoração",,,,indisponivel,indisponivel,9.56,-13.00,3.87,24.96,-7.22,-14.18,REPROVADA,ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR lucro > 10%; Receita estável (sem queda >15%); Lucro positivo nos 5 anos; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; Liquidez >= R$5M/dia,2026-03-31,2026-05-11,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157063,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
VALE3,VALE S.A.,4170,Extração Mineral,2026-07-27,309413756520.0,1417637544.4285715,19.83,1.62,8.31,18.51,1.39,-7.64,-41.90,3.13,REPROVADA,P/VPA < 1; P/L positivo e baixo; CAGR receita > 10%; CAGR lucro > 10%; Receita estável (sem queda >15%),,2026-03-31,2026-04-28,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156449,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
VAMO3,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",24716,Serviços Transporte e Logística,2026-07-27,3379165187.5299997,38015082.23809524,10.99,1.30,11.90,13.58,3.23,19.49,-4.93,2.78,REPROVADA,P/VPA < 1; P/L positivo e baixo; Dívida líq./EBITDA < 3; CAGR lucro > 10%; Receita estável (sem queda >15%); CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,,2026-03-31,2026-05-06,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156786,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
VSTE3,VESTE S.A. ESTILO,21440,Emp. Adm. Part. - Comércio (Atacado e Varejo),2026-07-27,314418500.0,87664.74603174604,6.15,0.29,4.77,2.32,0.97,8.88,turnaround,4.58,REPROVADA,ROE mediano 5a > 12%; CAGR receita > 10%; Lucro positivo nos 5 anos; Liquidez >= R$5M/dia,CAGR lucro > 10%,2026-03-31,2026-05-13,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157327,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
VBBR3,VIBRA ENERGIA S/A,24295,Comércio (Atacado e Varejo),2026-07-27,41123758500.0,266378262.95238096,13.68,1.89,14.20,22.98,2.59,9.79,-5.35,2.78,REPROVADA,P/VPA < 1; P/L positivo e baixo; CAGR receita > 10%; CAGR lucro > 10%,,2026-03-31,2026-05-08,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156984,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
VITT3,VITTIA S.A.,25763,"Agricultura (Açúcar, Álcool e Cana)",2026-07-27,500446764.62,907761.6031746032,8.08,0.79,9.70,14.14,2.25,1.29,-11.22,2.30,REPROVADA,CAGR receita > 10%; CAGR lucro > 10%; Liquidez >= R$5M/dia,,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157449,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
VIVA3,VIVARA PARTICIPAÇÕES S.A.,24805,Comércio (Atacado e Varejo),2026-07-27,5173930626.14,67986454.36507936,8.84,1.71,19.57,23.20,0.23,19.86,20.03,0.98,REPROVADA,P/VPA < 1; P/L positivo e baixo,,2026-03-31,2026-05-07,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156856,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,VIX LOGÍSTICA S.A.,21202,Serviços Transporte e Logística,,,,indisponivel,indisponivel,12.20,13.11,2.33,17.97,2.89,2.50,REPROVADA,CAGR lucro > 10%; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; Liquidez >= R$5M/dia,2026-03-31,2026-05-12,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157171,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
